gene_symbol	chromosome_name
RNU4-83P	8
RNU4-84P	2
RNU4-85P	3
RNU4-86P	11
RNU4-87P	4
RNU4-88P	1
RNU4-89P	3
RNU4-8P	2
RNU4-90P	5
RNU4-91P	3
RNU4-92P	14
RNU4-9P	13
RNU4ATAC	2
RNU4ATAC10P	11
RNU4ATAC11P	9
RNU4ATAC12P	12
RNU4ATAC13P	5
RNU4ATAC14P	14
RNU4ATAC15P	9
RNU4ATAC16P	12
RNU4ATAC17P	3
RNU4ATAC18P	6
RNU4ATAC2P	5
RNU4ATAC3P	13
RNU4ATAC4P	1
RNU4ATAC5P	11
RNU4ATAC6P	10
RNU4ATAC7P	20
RNU4ATAC8P	1
RNU4ATAC9P	4
RNU5A-1	15
RNU5A-2P	4
RNU5A-3P	8
RNU5A-4P	13
RNU5A-5P	1
RNU5A-6P	18
RNU5A-7P	12
RNU5A-8P	1
RNU5B-1	15
RNU5B-2P	3
RNU5B-3P	3
RNU5B-4P	5
RNU5B-6P	10
RNU5D-1	1
RNU5D-2P	9
RNU5E-1	1
RNU5E-10P	11
RNU5E-3P	4
RNU5E-4P	1
RNU5E-5P	12
RNU5E-6P	1
RNU5E-7P	2
RNU5E-8P	3
RNU5E-9P	2
RNU5F-1	1
RNU5F-2P	1
RNU5F-3P	18
RNU5F-4P	12
RNU5F-6P	1
RNU5F-7P	0
RNU5F-8P	1
RNU6-1000P	4
RNU6-1001P	2
RNU6-1003P	5
RNU6-1004P	12
RNU6-1005P	16
RNU6-1006P	2
RNU6-1007P	2
RNU6-1008P	1
RNU6-1009P	12
RNU6-100P	2
RNU6-1010P	7
RNU6-1011P	8
RNU6-1012P	12
RNU6-1014P	15
RNU6-1015P	0
RNU6-1016P	6
RNU6-1017P	12
RNU6-1018P	20
RNU6-1019P	20
RNU6-101P	12
RNU6-1020P	9
RNU6-1021P	18
RNU6-1022P	1
RNU6-1023P	6
RNU6-1024P	3
RNU6-1025P	11
RNU6-1026P	1
RNU6-1027P	2
RNU6-1028P	19
RNU6-1029P	2
RNU6-102P	7
RNU6-1031P	1
RNU6-1034P	17
RNU6-1035P	9
RNU6-1036P	5
RNU6-1037P	18
RNU6-1038P	18
RNU6-1039P	9
RNU6-1040P	8
RNU6-1041P	19
RNU6-1042P	1
RNU6-1043P	16
RNU6-1044P	0
RNU6-1045P	2
RNU6-1046P	14
RNU6-1047P	3
RNU6-1048P	2
RNU6-1049P	2
RNU6-104P	8
RNU6-1050P	18
RNU6-1051P	2
RNU6-1052P	7
RNU6-1053P	4
RNU6-1054P	4
RNU6-1055P	4
RNU6-1057P	17
RNU6-1059P	4
RNU6-105P	2
RNU6-1060P	6
RNU6-1061P	16
RNU6-1062P	1
RNU6-1064P	9
RNU6-1066P	22
RNU6-1067P	10
RNU6-1069P	12
RNU6-106P	1
RNU6-1071P	1
RNU6-1072P	1
RNU6-1073P	9
RNU6-1074P	4
RNU6-1075P	10
RNU6-1076P	19
RNU6-1077P	12
RNU6-1078P	0
RNU6-1079P	5
RNU6-107P	2
RNU6-1080P	7
RNU6-1081P	2
RNU6-1082P	9
RNU6-1083P	12
RNU6-1084P	8
RNU6-1085P	7
RNU6-1086P	8
RNU6-1087P	0
RNU6-1088P	12
RNU6-108P	3
RNU6-1090P	10
RNU6-1091P	7
RNU6-1092P	8
RNU6-1093P	12
RNU6-1094P	3
RNU6-1095P	10
RNU6-1096P	4
RNU6-1097P	7
RNU6-1098P	3
RNU6-1099P	1
RNU6-109P	23
RNU6-10P	7
RNU6-1100P	1
RNU6-1101P	3
RNU6-1102P	1
RNU6-1103P	7
RNU6-1104P	7
RNU6-1105P	3
RNU6-1106P	6
RNU6-1107P	11
RNU6-1108P	15
RNU6-1109P	3
RNU6-110P	1
RNU6-1110P	16
RNU6-1111P	15
RNU6-1112P	4
RNU6-1113P	6
RNU6-1114P	6
RNU6-1115P	6
RNU6-1116P	2
RNU6-1117P	2
RNU6-1118P	10
RNU6-1119P	5
RNU6-111P	2
RNU6-1120P	3
RNU6-1121P	10
RNU6-1122P	2
RNU6-1123P	11
RNU6-1124P	0
RNU6-1125P	7
RNU6-1126P	7
RNU6-1127P	3
RNU6-1128P	22
RNU6-1129P	3
RNU6-112P	4
RNU6-1130P	0
RNU6-1131P	18
RNU6-1132P	2
RNU6-1133P	6
RNU6-1134P	17
RNU6-1135P	11
RNU6-1136P	7
RNU6-1137P	17
RNU6-1138P	14
RNU6-1139P	1
RNU6-113P	21
RNU6-1140P	2
RNU6-1141P	10
RNU6-1143P	11
RNU6-1144P	6
RNU6-1145P	2
RNU6-1146P	20
RNU6-1147P	2
RNU6-1148P	5
RNU6-1149P	21
RNU6-1151P	8
RNU6-1152P	17
RNU6-1153P	16
RNU6-1154P	7
RNU6-1155P	16
RNU6-1156P	11
RNU6-1157P	11
RNU6-1158P	17
RNU6-1159P	20
RNU6-115P	20
RNU6-1160P	9
RNU6-1161P	22
RNU6-1162P	14
RNU6-1163P	6
RNU6-1164P	5
RNU6-1165P	10
RNU6-1167P	10
RNU6-1168P	2
RNU6-1169P	15
RNU6-116P	18
RNU6-1170P	10
RNU6-1171P	1
RNU6-1172P	8
RNU6-1174P	3
RNU6-1175P	11
RNU6-1176P	1
RNU6-1177P	1
RNU6-1178P	17
RNU6-1179P	19
RNU6-117P	6
RNU6-1181P	3
RNU6-1183P	12
RNU6-1184P	7
RNU6-1186P	15
RNU6-1187P	4
RNU6-1188P	12
RNU6-1189P	0
RNU6-118P	11
RNU6-1190P	5
RNU6-1191P	16
RNU6-1192P	17
RNU6-1193P	9
RNU6-1194P	3
RNU6-1196P	4
RNU6-1197P	8
RNU6-1198P	7
RNU6-1199P	1
RNU6-119P	4
RNU6-11P	7
RNU6-1200P	3
RNU6-1201P	17
RNU6-1203P	12
RNU6-1204P	14
RNU6-1205P	1
RNU6-1206P	2
RNU6-1207P	10
RNU6-1208P	1
RNU6-1209P	8
RNU6-120P	18
RNU6-1210P	18
RNU6-1211P	1
RNU6-1212P	10
RNU6-1213P	8
RNU6-1214P	4
RNU6-1215P	2
RNU6-1216P	2
RNU6-1217P	4
RNU6-1218P	8
RNU6-1219P	22
RNU6-121P	1
RNU6-1220P	8
RNU6-1222P	6
RNU6-1223P	19
RNU6-1224P	8
RNU6-1225P	0
RNU6-1226P	6
RNU6-1227P	3
RNU6-1228P	9
RNU6-1229P	7
RNU6-122P	0
RNU6-1230P	4
RNU6-1231P	10
RNU6-1232P	5
RNU6-1233P	3
RNU6-1234P	14
RNU6-1235P	15
RNU6-1236P	3
RNU6-1237P	1
RNU6-1238P	11
RNU6-1239P	14
RNU6-123P	21
RNU6-1240P	1
RNU6-1241P	16
RNU6-1242P	18
RNU6-1243P	11
RNU6-1244P	10
RNU6-1245P	1
RNU6-1246P	1
RNU6-1247P	6
RNU6-1248P	1
RNU6-1249P	17
RNU6-124P	9
RNU6-1250P	10
RNU6-1251P	20
RNU6-1252P	4
RNU6-1254P	7
RNU6-1255P	8
RNU6-1256P	3
RNU6-1257P	20
RNU6-1258P	14
RNU6-1260P	9
RNU6-1261P	14
RNU6-1262P	16
RNU6-1263P	3
RNU6-1264P	17
RNU6-1265P	1
RNU6-1266P	10
RNU6-1267P	17
RNU6-1268P	14
RNU6-1269P	9
RNU6-126P	11
RNU6-1270P	3
RNU6-1271P	12
RNU6-1272P	7
RNU6-1273P	12
RNU6-1274P	10
RNU6-1275P	2
RNU6-1276P	8
RNU6-1277P	14
RNU6-1278P	18
RNU6-1279P	3
RNU6-127P	2
RNU6-1280P	15
RNU6-1281P	1
RNU6-1282P	4
RNU6-1283P	1
RNU6-1284P	3
RNU6-1285P	4
RNU6-1286P	6
RNU6-1287P	15
RNU6-1288P	2
RNU6-1289P	18
RNU6-128P	4
RNU6-1290P	2
RNU6-1291P	14
RNU6-1292P	11
RNU6-1293P	9
RNU6-1294P	3
RNU6-1296P	5
RNU6-1297P	1
RNU6-1298P	4
RNU6-1299P	6
RNU6-129P	10
RNU6-12P	8
RNU6-1300P	8
RNU6-1301P	3
RNU6-1303P	9
RNU6-1305P	5
RNU6-1306P	11
RNU6-1307P	19
RNU6-1308P	3
RNU6-1309P	1
RNU6-130P	6
RNU6-1310P	1
RNU6-1311P	5
RNU6-1312P	2
RNU6-1313P	17
RNU6-1314P	23
RNU6-1315P	12
RNU6-1316P	14
RNU6-1317P	3
RNU6-1318P	1
RNU6-1319P	1
RNU6-131P	17
RNU6-1320P	2
RNU6-1321P	0
RNU6-1322P	7
RNU6-1323P	0
RNU6-1324P	8
RNU6-1325P	4
RNU6-1326P	21
RNU6-1327P	9
RNU6-1328P	7
RNU6-1329P	12
RNU6-132P	15
RNU6-1330P	5
RNU6-1331P	8
RNU6-1332P	15
RNU6-1333P	2
RNU6-1334P	23
RNU6-1335P	7
RNU6-1336P	4
RNU6-1337P	19
RNU6-1338P	6
RNU6-1339P	15
RNU6-133P	0
RNU6-1340P	16
RNU6-135P	1
RNU6-136P	2
RNU6-137P	2
RNU6-138P	3
RNU6-139P	3
RNU6-13P	8
RNU6-140P	19
RNU6-141P	6
RNU6-143P	3
RNU6-144P	8
RNU6-145P	4
RNU6-146P	0
RNU6-147P	20
RNU6-148P	12
RNU6-14P	9
RNU6-150P	6
RNU6-151P	1
RNU6-152P	1
RNU6-153P	6
RNU6-154P	0
RNU6-155P	6
RNU6-156P	9
RNU6-157P	1
RNU6-158P	4
RNU6-159P	16
RNU6-15P	10
RNU6-161P	1
RNU6-162P	7
RNU6-163P	10
RNU6-164P	5
RNU6-165P	19
RNU6-166P	12
RNU6-167P	18
RNU6-168P	5
RNU6-169P	2
RNU6-16P	11
RNU6-170P	18
RNU6-171P	1
RNU6-172P	12
RNU6-173P	4
RNU6-174P	12
RNU6-175P	2
RNU6-176P	1
RNU6-177P	7
RNU6-178P	8
RNU6-179P	1
RNU6-17P	15
RNU6-180P	1
RNU6-181P	15
RNU6-182P	2
RNU6-183P	5
RNU6-184P	23
RNU6-185P	15
RNU6-187P	2
RNU6-188P	15
RNU6-189P	14
RNU6-18P	15
RNU6-190P	6
RNU6-191P	4
RNU6-192P	20
RNU6-193P	10
RNU6-194P	6
RNU6-195P	19
RNU6-196P	16
RNU6-197P	4
RNU6-198P	2
RNU6-199P	12
RNU6-19P	15
RNU6-2	19
RNU6-200P	6
RNU6-201P	22
RNU6-202P	0
RNU6-203P	0
RNU6-204P	4
RNU6-205P	4
RNU6-206P	7
RNU6-207P	0
RNU6-208P	16
RNU6-209P	5
RNU6-20P	16
RNU6-210P	1
RNU6-211P	5
RNU6-212P	15
RNU6-213P	16
RNU6-214P	6
RNU6-215P	7
RNU6-216P	11
RNU6-217P	3
RNU6-218P	7
RNU6-219P	18
RNU6-21P	16
RNU6-220P	8
RNU6-221P	2
RNU6-222P	19
RNU6-223P	7
RNU6-224P	4
RNU6-225P	22
RNU6-226P	5
RNU6-227P	17
RNU6-228P	20
RNU6-229P	7
RNU6-22P	16
RNU6-230P	3
RNU6-231P	15
RNU6-232P	3
RNU6-233P	17
RNU6-234P	2
RNU6-235P	3
RNU6-236P	5
RNU6-237P	16
RNU6-238P	12
RNU6-239P	1
RNU6-23P	16
RNU6-240P	14
RNU6-241P	7
RNU6-242P	2
RNU6-243P	3
RNU6-244P	14
RNU6-245P	0
RNU6-246P	9
RNU6-247P	12
RNU6-248P	6
RNU6-249P	12
RNU6-24P	17
RNU6-250P	6
RNU6-252P	14
RNU6-253P	6
RNU6-254P	12
RNU6-255P	23
RNU6-256P	11
RNU6-257P	16
RNU6-258P	17
RNU6-259P	2
RNU6-25P	3
RNU6-260P	5
RNU6-261P	6
RNU6-262P	11
RNU6-263P	6
RNU6-264P	9
RNU6-266P	0
RNU6-267P	7
RNU6-268P	2
RNU6-269P	16
RNU6-26P	3
RNU6-270P	10
RNU6-271P	10
RNU6-272P	5
RNU6-273P	14
RNU6-274P	7
RNU6-275P	12
RNU6-276P	4
RNU6-277P	11
RNU6-278P	20
RNU6-279P	12
RNU6-27P	20
RNU6-280P	6
RNU6-281P	3
RNU6-282P	2
RNU6-286P	21
RNU6-287P	17
RNU6-288P	17
RNU6-289P	4
RNU6-28P	22
RNU6-290P	1
RNU6-291P	1
RNU6-293P	6
RNU6-294P	5
RNU6-295P	8
RNU6-296P	7
RNU6-297P	14
RNU6-298P	17
RNU6-299P	5
RNU6-29P	0
RNU6-300P	6
RNU6-301P	14
RNU6-302P	6
RNU6-303P	23
RNU6-304P	1
RNU6-306P	10
RNU6-308P	5
RNU6-309P	0
RNU6-30P	0
RNU6-310P	4
RNU6-311P	11
RNU6-312P	2
RNU6-313P	7
RNU6-314P	17
RNU6-315P	3
RNU6-316P	18
RNU6-317P	19
RNU6-318P	12
RNU6-319P	9
RNU6-31P	2
RNU6-320P	0
RNU6-321P	11
RNU6-322P	15
RNU6-323P	8
RNU6-325P	10
RNU6-326P	7
RNU6-327P	12
RNU6-328P	16
RNU6-329P	9
RNU6-32P	4
RNU6-330P	0
RNU6-331P	22
RNU6-332P	0
RNU6-333P	12
RNU6-334P	5
RNU6-335P	4
RNU6-336P	8
RNU6-337P	7
RNU6-338P	22
RNU6-339P	15
RNU6-33P	4
RNU6-340P	18
RNU6-341P	14
RNU6-342P	3
RNU6-343P	12
RNU6-344P	6
RNU6-345P	0
RNU6-346P	18
RNU6-347P	20
RNU6-348P	3
RNU6-349P	18
RNU6-34P	4
RNU6-351P	4
RNU6-352P	1
RNU6-353P	15
RNU6-354P	15
RNU6-355P	16
RNU6-358P	5
RNU6-359P	16
RNU6-35P	4
RNU6-360P	2
RNU6-361P	12
RNU6-362P	17
RNU6-363P	5
RNU6-364P	7
RNU6-365P	11
RNU6-366P	14
RNU6-367P	3
RNU6-368P	9
RNU6-369P	1
RNU6-36P	12
RNU6-370P	2
RNU6-371P	1
RNU6-373P	2
RNU6-374P	5
RNU6-376P	11
RNU6-377P	3
RNU6-378P	5
RNU6-37P	1
RNU6-380P	15
RNU6-381P	5
RNU6-382P	0
RNU6-383P	0
RNU6-384P	20
RNU6-386P	3
RNU6-387P	1
RNU6-388P	7
RNU6-389P	7
RNU6-38P	13
RNU6-390P	5
RNU6-391P	6
RNU6-392P	7
RNU6-393P	7
RNU6-394P	0
RNU6-395P	2
RNU6-396P	21
RNU6-397P	8
RNU6-398P	14
RNU6-399P	12
RNU6-39P	18
RNU6-3P	0
RNU6-400P	12
RNU6-401P	15
RNU6-402P	5
RNU6-403P	1
RNU6-405P	17
RNU6-406P	17
RNU6-407P	20
RNU6-408P	18
RNU6-409P	22
RNU6-40P	1
RNU6-410P	4
RNU6-411P	6
RNU6-412P	4
RNU6-413P	10
RNU6-414P	1
RNU6-415P	15
RNU6-416P	16
RNU6-417P	7
RNU6-418P	1
RNU6-419P	14
RNU6-41P	1
RNU6-420P	4
RNU6-421P	0
RNU6-422P	10
RNU6-423P	1
RNU6-424P	1
RNU6-425P	3
RNU6-426P	21
RNU6-427P	6
RNU6-428P	3
RNU6-429P	5
RNU6-42P	3
RNU6-430P	16
RNU6-431P	4
RNU6-432P	9
RNU6-433P	2
RNU6-434P	0
RNU6-435P	18
RNU6-436P	2
RNU6-437P	6
RNU6-438P	7
RNU6-439P	2
RNU6-43P	10
RNU6-440P	2
RNU6-441P	10
RNU6-442P	8
RNU6-443P	18
RNU6-444P	6
RNU6-445P	9
RNU6-447P	11
RNU6-448P	5
RNU6-449P	15
RNU6-44P	11
RNU6-450P	17
RNU6-451P	2
RNU6-452P	10
RNU6-453P	17
RNU6-454P	3
RNU6-455P	14
RNU6-456P	5
RNU6-457P	16
RNU6-458P	14
RNU6-45P	11
RNU6-460P	5
RNU6-461P	3
RNU6-462P	4
RNU6-463P	10
RNU6-464P	6
RNU6-465P	1
RNU6-466P	15
RNU6-467P	17
RNU6-468P	17
RNU6-469P	4
RNU6-470P	17
RNU6-471P	6
RNU6-472P	12
RNU6-473P	2
RNU6-474P	2
RNU6-475P	6
RNU6-476P	22
RNU6-477P	5
RNU6-478P	10
RNU6-479P	4
RNU6-47P	5
RNU6-480P	5
RNU6-481P	1
RNU6-482P	5
RNU6-483P	3
RNU6-484P	5
RNU6-485P	12
RNU6-486P	3
RNU6-487P	1
RNU6-488P	3
RNU6-489P	17
RNU6-48P	1
RNU6-490P	10
RNU6-491P	12
RNU6-492P	9
RNU6-493P	0
RNU6-494P	12
RNU6-495P	22
RNU6-496P	0
RNU6-497P	20
RNU6-498P	15
RNU6-499P	4
RNU6-49P	0
RNU6-4P	3
RNU6-500P	5
RNU6-501P	1
RNU6-502P	6
RNU6-503P	1
RNU6-504P	0
RNU6-505P	3
RNU6-506P	4
RNU6-507P	3
RNU6-508P	2
RNU6-509P	3
RNU6-510P	1
RNU6-511P	3
RNU6-512P	2
RNU6-513P	22
RNU6-514P	1
RNU6-516P	15
RNU6-517P	7
RNU6-518P	17
RNU6-519P	8
RNU6-520P	4
RNU6-521P	23
RNU6-522P	6
RNU6-523P	10
RNU6-524P	5
RNU6-525P	5
RNU6-526P	8
RNU6-527P	6
RNU6-528P	8
RNU6-529P	10
RNU6-531P	4
RNU6-532P	7
RNU6-533P	8
RNU6-534P	7
RNU6-535P	10
RNU6-536P	1
RNU6-537P	1
RNU6-538P	9
RNU6-539P	14
RNU6-53P	13
RNU6-540P	5
RNU6-541P	14
RNU6-542P	2
RNU6-543P	10
RNU6-544P	11
RNU6-545P	12
RNU6-546P	2
RNU6-547P	3
RNU6-548P	2
RNU6-549P	15
RNU6-54P	13
RNU6-550P	4
RNU6-551P	4
RNU6-552P	14
RNU6-553P	4
RNU6-554P	15
RNU6-555P	0
RNU6-557P	3
RNU6-558P	12
RNU6-559P	9
RNU6-55P	13
RNU6-560P	11
RNU6-561P	2
RNU6-562P	0
RNU6-563P	20
RNU6-564P	22
RNU6-565P	7
RNU6-567P	18
RNU6-56P	13
RNU6-570P	1
RNU6-571P	10
RNU6-572P	5
RNU6-573P	4
RNU6-574P	12
RNU6-575P	7
RNU6-576P	10
RNU6-577P	2
RNU6-578P	4
RNU6-579P	2
RNU6-57P	13
RNU6-580P	2
RNU6-581P	7
RNU6-582P	4
RNU6-583P	4
RNU6-584P	1
RNU6-587P	0
RNU6-588P	5
RNU6-589P	0
RNU6-58P	13
RNU6-590P	12
RNU6-591P	0
RNU6-592P	11
RNU6-593P	11
RNU6-595P	12
RNU6-596P	8
RNU6-597P	14
RNU6-598P	10
RNU6-599P	9
RNU6-59P	13
RNU6-5P	2
RNU6-600P	12
RNU6-601P	2
RNU6-602P	14
RNU6-603P	6
RNU6-604P	7
RNU6-605P	1
RNU6-606P	5
RNU6-607P	8
RNU6-608P	1
RNU6-609P	1
RNU6-610P	15
RNU6-611P	19
RNU6-612P	2
RNU6-613P	2
RNU6-614P	21
RNU6-615P	4
RNU6-616P	0
RNU6-617P	2
RNU6-618P	12
RNU6-619P	2
RNU6-61P	13
RNU6-620P	5
RNU6-621P	3
RNU6-622P	1
RNU6-623P	17
RNU6-624P	2
RNU6-625P	17
RNU6-626P	6
RNU6-627P	2
RNU6-628P	8
RNU6-629P	2
RNU6-62P	13
RNU6-630P	0
RNU6-631P	15
RNU6-632P	10
RNU6-633P	16
RNU6-634P	2
RNU6-635P	4
RNU6-636P	1
RNU6-637P	3
RNU6-638P	17
RNU6-639P	20
RNU6-63P	13
RNU6-640P	2
RNU6-641P	0
RNU6-642P	2
RNU6-644P	5
RNU6-645P	6
RNU6-646P	3
RNU6-647P	2
RNU6-648P	0
RNU6-649P	2
RNU6-64P	13
RNU6-650P	7
RNU6-651P	2
RNU6-652P	4
RNU6-653P	6
RNU6-654P	11
RNU6-655P	18
RNU6-656P	8
RNU6-657P	10
RNU6-658P	5
RNU6-659P	14
RNU6-65P	13
RNU6-660P	5
RNU6-661P	5
RNU6-662P	1
RNU6-663P	8
RNU6-664P	2
RNU6-665P	8
RNU6-666P	10
RNU6-667P	15
RNU6-668P	4
RNU6-669P	9
RNU6-66P	13
RNU6-670P	3
RNU6-672P	11
RNU6-673P	10
RNU6-674P	2
RNU6-675P	2
RNU6-677P	9
RNU6-678P	3
RNU6-679P	5
RNU6-67P	13
RNU6-680P	5
RNU6-681P	3
RNU6-682P	8
RNU6-684P	14
RNU6-685P	2
RNU6-686P	15
RNU6-687P	10
RNU6-689P	14
RNU6-68P	13
RNU6-690P	8
RNU6-692P	2
RNU6-693P	1
RNU6-694P	9
RNU6-696P	21
RNU6-697P	10
RNU6-698P	19
RNU6-699P	4
RNU6-6P	10
RNU6-7	14
RNU6-700P	12
RNU6-701P	5
RNU6-702P	18
RNU6-703P	8
RNU6-704P	1
RNU6-705P	5
RNU6-706P	18
RNU6-707P	0
RNU6-708P	18
RNU6-709P	10
RNU6-70P	13
RNU6-710P	9
RNU6-711P	17
RNU6-712P	3
RNU6-713P	12
RNU6-714P	9
RNU6-715P	2
RNU6-716P	1
RNU6-717P	12
RNU6-718P	5
RNU6-719P	7
RNU6-71P	13
RNU6-720P	3
RNU6-721P	18
RNU6-722P	0
RNU6-723P	1
RNU6-724P	5
RNU6-725P	1
RNU6-726P	3
RNU6-727P	5
RNU6-728P	10
RNU6-729P	8
RNU6-72P	13
RNU6-730P	6
RNU6-731P	1
RNU6-732P	5
RNU6-733P	4
RNU6-735P	12
RNU6-737P	18
RNU6-738P	5
RNU6-739P	3
RNU6-73P	13
RNU6-740P	10
RNU6-741P	15
RNU6-742P	18
RNU6-743P	20
RNU6-744P	2
RNU6-746P	4
RNU6-747P	1
RNU6-748P	8
RNU6-749P	15
RNU6-74P	13
RNU6-751P	19
RNU6-752P	5
RNU6-753P	1
RNU6-754P	6
RNU6-755P	1
RNU6-756P	8
RNU6-757P	5
RNU6-758P	16
RNU6-759P	20
RNU6-75P	13
RNU6-760P	5
RNU6-761P	6
RNU6-762P	2
RNU6-763P	2
RNU6-764P	0
RNU6-765P	9
RNU6-766P	2
RNU6-767P	17
RNU6-768P	12
RNU6-769P	12
RNU6-76P	13
RNU6-770P	6
RNU6-771P	1
RNU6-772P	21
RNU6-773P	1
RNU6-774P	4
RNU6-775P	2
RNU6-776P	1
RNU6-777P	1
RNU6-778P	1
RNU6-77P	13
RNU6-780P	10
RNU6-781P	12
RNU6-782P	19
RNU6-783P	11
RNU6-784P	4
RNU6-785P	9
RNU6-786P	6
RNU6-787P	3
RNU6-788P	3
RNU6-789P	3
RNU6-78P	13
RNU6-790P	14
RNU6-791P	1
RNU6-792P	1
RNU6-793P	6
RNU6-794P	10
RNU6-795P	10
RNU6-796P	15
RNU6-797P	7
RNU6-798P	9
RNU6-799P	17
RNU6-79P	13
RNU6-8	14
RNU6-800P	0
RNU6-801P	6
RNU6-803P	19
RNU6-804P	5
RNU6-805P	10
RNU6-806P	5
RNU6-807P	15
RNU6-809P	1
RNU6-80P	13
RNU6-810P	22
RNU6-811P	10
RNU6-812P	2
RNU6-813P	6
RNU6-815P	3
RNU6-816P	22
RNU6-817P	1
RNU6-818P	4
RNU6-819P	8
RNU6-81P	13
RNU6-820P	9
RNU6-821P	3
RNU6-822P	3
RNU6-823P	3
RNU6-824P	6
RNU6-826P	17
RNU6-827P	2
RNU6-828P	1
RNU6-829P	9
RNU6-82P	13
RNU6-830P	1
RNU6-831P	18
RNU6-832P	7
RNU6-833P	10
RNU6-834P	12
RNU6-835P	14
RNU6-836P	4
RNU6-837P	12
RNU6-838P	4
RNU6-839P	10
RNU6-83P	13
RNU6-840P	2
RNU6-841P	19
RNU6-842P	8
RNU6-843P	2
RNU6-844P	15
RNU6-845P	16
RNU6-847P	10
RNU6-848P	2
RNU6-849P	7
RNU6-84P	6
RNU6-850P	6
RNU6-851P	2
RNU6-853P	4
RNU6-854P	0
RNU6-855P	9
RNU6-856P	3
RNU6-857P	18
RNU6-858P	3
RNU6-859P	21
RNU6-85P	7
RNU6-860P	3
RNU6-861P	6
RNU6-862P	17
RNU6-863P	7
RNU6-864P	14
RNU6-865P	3
RNU6-866P	17
RNU6-867P	0
RNU6-869P	8
RNU6-86P	9
RNU6-871P	12
RNU6-873P	3
RNU6-874P	11
RNU6-875P	8
RNU6-876P	11
RNU6-877P	1
RNU6-878P	11
RNU6-879P	12
RNU6-87P	12
RNU6-880P	1
RNU6-881P	9
RNU6-882P	3
RNU6-883P	10
RNU6-884P	1
RNU6-885P	10
RNU6-886P	14
RNU6-887P	4
RNU6-888P	5
RNU6-889P	10
RNU6-88P	10
RNU6-890P	6
RNU6-891P	4
RNU6-892P	8
RNU6-893P	11
RNU6-894P	0
RNU6-895P	8
RNU6-896P	6
RNU6-897P	6
RNU6-898P	16
RNU6-899P	11
RNU6-89P	1
RNU6-9	19
RNU6-900P	22
RNU6-901P	3
RNU6-902P	19
RNU6-903P	18
RNU6-904P	2
RNU6-905P	3
RNU6-906P	6
RNU6-907P	4
RNU6-908P	10
RNU6-909P	5
RNU6-90P	15
RNU6-911P	7
RNU6-912P	7
RNU6-914P	8
RNU6-915P	2
RNU6-916P	18
RNU6-917P	20
RNU6-918P	9
RNU6-919P	20
RNU6-91P	14
RNU6-920P	17
RNU6-921P	14
RNU6-922P	3
RNU6-923P	5
RNU6-924P	19
RNU6-925P	8
RNU6-926P	21
RNU6-927P	12
RNU6-928P	17
RNU6-929P	20
RNU6-92P	7
RNU6-930P	6
RNU6-931P	4
RNU6-932P	2
RNU6-933P	11
RNU6-934P	0
RNU6-935P	0
RNU6-936P	2
RNU6-937P	20
RNU6-938P	17
RNU6-939P	2
RNU6-941P	23
RNU6-942P	2
RNU6-943P	11
RNU6-944P	16
RNU6-945P	19
RNU6-946P	10
RNU6-947P	1
RNU6-948P	4
RNU6-949P	1
RNU6-94P	15
RNU6-950P	12
RNU6-951P	2
RNU6-952P	11
RNU6-953P	15
RNU6-954P	21
RNU6-956P	7
RNU6-957P	6
RNU6-959P	2
RNU6-95P	4
RNU6-960P	6
RNU6-961P	2
RNU6-964P	2
RNU6-965P	1
RNU6-966P	15
RNU6-967P	19
RNU6-968P	1
RNU6-969P	1
RNU6-96P	7
RNU6-970P	1
RNU6-972P	0
RNU6-973P	7
RNU6-974P	0
RNU6-975P	6
RNU6-976P	14
RNU6-977P	12
RNU6-978P	15
RNU6-979P	7
RNU6-980P	19
RNU6-981P	17
RNU6-982P	19
RNU6-983P	1
RNU6-984P	9
RNU6-985P	0
RNU6-986P	2
RNU6-987P	6
RNU6-988P	8
RNU6-989P	2
RNU6-98P	0
RNU6-990P	17
RNU6-991P	1
RNU6-992P	21
RNU6-993P	19
RNU6-994P	20
RNU6-995P	0
RNU6-996P	9
RNU6-997P	2
RNU6-998P	4
RNU6-999P	1
RNU6-99P	11
RNU6ATAC	9
RNU6ATAC10P	5
RNU6ATAC11P	10
RNU6ATAC12P	11
RNU6ATAC13P	4
RNU6ATAC14P	2
RNU6ATAC15P	3
RNU6ATAC16P	3
RNU6ATAC17P	20
RNU6ATAC18P	1
RNU6ATAC19P	2
RNU6ATAC20P	18
RNU6ATAC21P	6
RNU6ATAC22P	22
RNU6ATAC23P	0
RNU6ATAC24P	3
RNU6ATAC25P	16
RNU6ATAC26P	3
RNU6ATAC27P	1
RNU6ATAC28P	14
RNU6ATAC2P	5
RNU6ATAC30P	14
RNU6ATAC31P	4
RNU6ATAC32P	8
RNU6ATAC33P	11
RNU6ATAC34P	20
RNU6ATAC36P	5
RNU6ATAC37P	2
RNU6ATAC38P	20
RNU6ATAC39P	10
RNU6ATAC3P	17
RNU6ATAC40P	7
RNU6ATAC41P	8
RNU6ATAC42P	12
RNU6ATAC4P	3
RNU6ATAC5P	4
RNU6ATAC6P	3
RNU6ATAC7P	17
RNU6ATAC8P	8
RNU6ATAC9P	14
RNU6V	1
RNU7-1	12
RNU7-102P	8
RNU7-103P	12
RNU7-104P	2
RNU7-105P	11
RNU7-106P	12
RNU7-107P	10
